set,instance,family,scale,variant,seed,solver,runtime_ms,status,timed_out,par2_ms,structural_result,fallback_used,fallback_engine,fallback_ms,fallback_serialize_ms,fallback_solver_self_ms,fallback_overhead_ms,parse_ms,gate_ms,recovery_ms,registry_ms,flow_ms,witness_ms,conflicts,decisions,propagations,peak_rss_kb,raw_log
expanded,025_hidden_pigeonhole_scale9_phase4b_noise100.cnf,hidden_pigeonhole,9,phase4b_noise100,1,lkk_none,34.867121,UNKNOWN,False,10000.0,UNKNOWN,True,none,0,0,0,0,3.07002,0.466199,1.80748,13.6889,0,0,-1,-1,-1,4672,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_025__025_hidden_pigeonhole_scale9_phase4b_noise100__lkk_none__seed1.log
expanded,026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,10,phase4b_noise0,1,kissat,268.190879,UNSATISFIABLE,False,268.190879,,,kissat,,,,,,,,,,,15127,36073,569350,2892,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_026__026_hidden_pigeonhole_scale10_phase4b_noise0__kissat__seed1.log
expanded,026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,10,phase4b_noise0,1,lkk_cadical,4332.896027,UNSATISFIABLE,False,4332.896027,UNKNOWN,True,cadical,4259.29,0,4259.29,0,2.38846,0.293878,1.79985,18.5699,0,0,385967,421680,3542071,9932,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_026__026_hidden_pigeonhole_scale10_phase4b_noise0__lkk_cadical__seed1.log
expanded,026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,10,phase4b_noise0,1,lkk_kissat,318.919763,UNSATISFIABLE,False,318.919763,UNKNOWN,True,kissat,229.886,2.88215,200,32.7686,2.68616,0.269679,1.82562,19.2749,0,0,15127,36073,569350,4736,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_026__026_hidden_pigeonhole_scale10_phase4b_noise0__lkk_kissat__seed1.log
expanded,026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,10,phase4b_noise0,1,lkk_none,34.350193,UNKNOWN,False,10000.0,UNKNOWN,True,none,0,0,0,0,2.102,0.232541,1.52263,16.4699,0,0,-1,-1,-1,4736,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_026__026_hidden_pigeonhole_scale10_phase4b_noise0__lkk_none__seed1.log
expanded,026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,10,phase4b_noise0,1,cadical,3729.034842,UNSATISFIABLE,False,3729.034842,,,cadical,,,,,,,,,,,20,421680,3778827,6420,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_026__026_hidden_pigeonhole_scale10_phase4b_noise0__cadical__seed1.log
expanded,027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,10,phase4b_noise100,1,lkk_cadical,4584.028155,UNSATISFIABLE,False,4584.028155,UNKNOWN,True,cadical,4522.37,0,4522.37,0,3.32956,0.590156,2.14032,13.4582,0,0,374274,416614,3637572,12112,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_027__027_hidden_pigeonhole_scale10_phase4b_noise100__lkk_cadical__seed1.log
expanded,027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,10,phase4b_noise100,1,lkk_kissat,317.35896,UNSATISFIABLE,False,317.35896,UNKNOWN,True,kissat,237.902,3.07136,210,30.9738,2.87701,0.549334,2.14611,11.165,0,0,17193,56371,635461,5088,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_027__027_hidden_pigeonhole_scale10_phase4b_noise100__lkk_kissat__seed1.log
expanded,027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,10,phase4b_noise100,1,lkk_none,34.300346,UNKNOWN,False,10000.0,UNKNOWN,True,none,0,0,0,0,2.69428,0.560721,2.20303,11.9229,0,0,-1,-1,-1,5080,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_027__027_hidden_pigeonhole_scale10_phase4b_noise100__lkk_none__seed1.log
expanded,027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,10,phase4b_noise100,1,cadical,4533.250671,UNSATISFIABLE,False,4533.250671,,,cadical,,,,,,,,,,,32,416614,3908294,8484,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_027__027_hidden_pigeonhole_scale10_phase4b_noise100__cadical__seed1.log
expanded,027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,10,phase4b_noise100,1,kissat,268.422574,UNSATISFIABLE,False,268.422574,,,kissat,,,,,,,,,,,17193,56371,635461,2980,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_027__027_hidden_pigeonhole_scale10_phase4b_noise100__kissat__seed1.log
expanded,028_random_3sat_scale150_uniform.cnf,random_3sat,150,uniform,1,lkk_kissat,116.906394,UNSATISFIABLE,False,116.906394,UNKNOWN,True,kissat,68.706,1.54117,50,20.2472,1.47976,0.129466,0.21886,0.508941,0,0,3807,5279,114523,4340,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_028__028_random_3sat_scale150_uniform__lkk_kissat__seed1.log
expanded,028_random_3sat_scale150_uniform.cnf,random_3sat,150,uniform,1,lkk_none,9.872272,UNKNOWN,False,10000.0,UNKNOWN,True,none,0,0,0,0,1.48466,0.139512,0.229187,0.54918,0,0,-1,-1,-1,4192,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_028__028_random_3sat_scale150_uniform__lkk_none__seed1.log
expanded,028_random_3sat_scale150_uniform.cnf,random_3sat,150,uniform,1,cadical,117.307963,UNSATISFIABLE,False,117.307963,,,cadical,,,,,,,,,,,0,5576,143802,2832,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_028__028_random_3sat_scale150_uniform__cadical__seed1.log
expanded,028_random_3sat_scale150_uniform.cnf,random_3sat,150,uniform,1,kissat,119.83185,UNSATISFIABLE,False,119.83185,,,kissat,,,,,,,,,,,3807,5279,114523,1876,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_028__028_random_3sat_scale150_uniform__kissat__seed1.log
expanded,028_random_3sat_scale150_uniform.cnf,random_3sat,150,uniform,1,lkk_cadical,119.473771,UNSATISFIABLE,False,119.473771,UNKNOWN,True,cadical,66.2958,0,66.2958,0,2.56556,0.193856,0.33587,0.709805,0,0,4874,5576,142022,6116,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_028__028_random_3sat_scale150_uniform__lkk_cadical__seed1.log
expanded,029_random_3sat_scale400_uniform.cnf,random_3sat,400,uniform,1,lkk_none,35.91775,UNKNOWN,False,10000.0,UNKNOWN,True,none,0,0,0,0,2.92464,0.476085,0.756495,5.44812,0,0,-1,-1,-1,4600,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_029__029_random_3sat_scale400_uniform__lkk_none__seed1.log
expanded,029_random_3sat_scale400_uniform.cnf,random_3sat,400,uniform,1,cadical,770.44702,SATISFIABLE,False,770.44702,,,cadical,,,,,,,,,,,38,38568,1652666,5420,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_029__029_random_3sat_scale400_uniform__cadical__seed1.log
expanded,029_random_3sat_scale400_uniform.cnf,random_3sat,400,uniform,1,kissat,117.217224,SATISFIABLE,False,117.217224,,,kissat,,,,,,,,,,,2894,5763,176860,2168,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_029__029_random_3sat_scale400_uniform__kissat__seed1.log
expanded,029_random_3sat_scale400_uniform.cnf,random_3sat,400,uniform,1,lkk_cadical,669.781754,SATISFIABLE,False,669.781754,UNKNOWN,True,cadical,639.394,0,639.394,0,2.22925,0.347432,0.575793,4.09424,0,0,28016,38568,1633967,8668,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_029__029_random_3sat_scale400_uniform__lkk_cadical__seed1.log
expanded,029_random_3sat_scale400_uniform.cnf,random_3sat,400,uniform,1,lkk_kissat,116.868523,SATISFIABLE,False,116.868523,UNKNOWN,True,kissat,83.3079,2.19842,70,15.5063,2.48919,0.359277,0.563941,4.05939,0,0,2894,5763,176860,4608,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_029__029_random_3sat_scale400_uniform__lkk_kissat__seed1.log
expanded,030_random_3sat_scale800_uniform.cnf,random_3sat,800,uniform,1,cadical,5035.777083,TIMEOUT,True,10000.0,,,cadical,,,,,,,,,,,,,,1616,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_030__030_random_3sat_scale800_uniform__cadical__seed1.log
expanded,030_random_3sat_scale800_uniform.cnf,random_3sat,800,uniform,1,kissat,5039.721342,TIMEOUT,True,10000.0,,,kissat,,,,,,,,,,,,,,1760,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_030__030_random_3sat_scale800_uniform__kissat__seed1.log
expanded,030_random_3sat_scale800_uniform.cnf,random_3sat,800,uniform,1,lkk_cadical,5036.940481,TIMEOUT,True,10000.0,,,lkk_cadical,,,,,,,,,,,,,,1708,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_030__030_random_3sat_scale800_uniform__lkk_cadical__seed1.log
expanded,030_random_3sat_scale800_uniform.cnf,random_3sat,800,uniform,1,lkk_kissat,5035.98871,TIMEOUT,True,10000.0,,,lkk_kissat,,,,,,,,,,,,,,1736,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_030__030_random_3sat_scale800_uniform__lkk_kissat__seed1.log
expanded,030_random_3sat_scale800_uniform.cnf,random_3sat,800,uniform,1,lkk_none,34.805503,UNKNOWN,False,10000.0,UNKNOWN,True,none,0,0,0,0,3.48317,0.721812,1.23188,17.2067,0,0,-1,-1,-1,4828,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_030__030_random_3sat_scale800_uniform__lkk_none__seed1.log
expanded,031_random_3sat_scale150_planted_sat.cnf,random_3sat,150,planted_sat,1,kissat,67.54618,SATISFIABLE,False,67.54618,,,kissat,,,,,,,,,,,295,387,10407,1700,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_031__031_random_3sat_scale150_planted_sat__kissat__seed1.log
expanded,031_random_3sat_scale150_planted_sat.cnf,random_3sat,150,planted_sat,1,lkk_cadical,18.307402,SATISFIABLE,False,18.307402,UNKNOWN,True,cadical,1.24118,0,1.24118,0,1.88176,0.162592,0.290469,0.867238,0,0,114,176,3944,5176,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_031__031_random_3sat_scale150_planted_sat__lkk_cadical__seed1.log
expanded,031_random_3sat_scale150_planted_sat.cnf,random_3sat,150,planted_sat,1,lkk_kissat,117.564976,SATISFIABLE,False,117.564976,UNKNOWN,True,kissat,52.3429,1.97664,30,24.3196,2.18128,0.159924,0.270315,0.61534,0,0,295,387,10407,4392,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_031__031_random_3sat_scale150_planted_sat__lkk_kissat__seed1.log
expanded,031_random_3sat_scale150_planted_sat.cnf,random_3sat,150,planted_sat,1,lkk_none,19.358327,UNKNOWN,False,10000.0,UNKNOWN,True,none,0,0,0,0,1.88998,0.156156,0.24585,0.628421,0,0,-1,-1,-1,4180,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_031__031_random_3sat_scale150_planted_sat__lkk_none__seed1.log
expanded,031_random_3sat_scale150_planted_sat.cnf,random_3sat,150,planted_sat,1,cadical,68.05741,SATISFIABLE,False,68.05741,,,cadical,,,,,,,,,,,0,176,3944,2020,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_031__031_random_3sat_scale150_planted_sat__cadical__seed1.log
expanded,032_random_3sat_scale400_planted_sat.cnf,random_3sat,400,planted_sat,1,lkk_cadical,820.682268,SATISFIABLE,False,820.682268,UNKNOWN,True,cadical,758.037,0,758.037,0,2.87621,0.425651,0.635079,3.4163,0,0,28014,44697,1621262,8616,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_032__032_random_3sat_scale400_planted_sat__lkk_cadical__seed1.log
expanded,032_random_3sat_scale400_planted_sat.cnf,random_3sat,400,planted_sat,1,lkk_kissat,1171.788127,SATISFIABLE,False,1171.788127,UNKNOWN,True,kissat,1126.95,2.65763,1000,129.606,3.08508,0.524191,0.78948,4.64072,0,0,42495,91241,2759545,5004,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_032__032_random_3sat_scale400_planted_sat__lkk_kissat__seed1.log
expanded,032_random_3sat_scale400_planted_sat.cnf,random_3sat,400,planted_sat,1,lkk_none,17.921894,UNKNOWN,False,10000.0,UNKNOWN,True,none,0,0,0,0,2.02915,0.340045,0.558021,2.99832,0,0,-1,-1,-1,4404,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_032__032_random_3sat_scale400_planted_sat__lkk_none__seed1.log
expanded,032_random_3sat_scale400_planted_sat.cnf,random_3sat,400,planted_sat,1,cadical,819.080289,SATISFIABLE,False,819.080289,,,cadical,,,,,,,,,,,76,44697,1641857,5552,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_032__032_random_3sat_scale400_planted_sat__cadical__seed1.log
expanded,032_random_3sat_scale400_planted_sat.cnf,random_3sat,400,planted_sat,1,kissat,1120.913187,SATISFIABLE,False,1120.913187,,,kissat,,,,,,,,,,,42495,91241,2759545,5004,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_032__032_random_3sat_scale400_planted_sat__kissat__seed1.log
expanded,033_random_3sat_scale800_planted_sat.cnf,random_3sat,800,planted_sat,1,lkk_kissat,182.664177,SATISFIABLE,False,182.664177,UNKNOWN,True,kissat,107.684,3.14957,80,30.8337,2.88729,0.698913,1.20732,12.9027,0,0,3025,6922,292725,4980,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_033__033_random_3sat_scale800_planted_sat__lkk_kissat__seed1.log
expanded,033_random_3sat_scale800_planted_sat.cnf,random_3sat,800,planted_sat,1,lkk_none,68.640536,UNKNOWN,False,10000.0,UNKNOWN,True,none,0,0,0,0,3.50579,0.713833,1.22185,17.2849,0,0,-1,-1,-1,4880,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_033__033_random_3sat_scale800_planted_sat__lkk_none__seed1.log
expanded,033_random_3sat_scale800_planted_sat.cnf,random_3sat,800,planted_sat,1,cadical,1070.671365,SATISFIABLE,False,1070.671365,,,cadical,,,,,,,,,,,120,48108,2617213,7032,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_033__033_random_3sat_scale800_planted_sat__cadical__seed1.log
expanded,033_random_3sat_scale800_planted_sat.cnf,random_3sat,800,planted_sat,1,kissat,117.757545,SATISFIABLE,False,117.757545,,,kissat,,,,,,,,,,,3025,6922,292725,2512,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_033__033_random_3sat_scale800_planted_sat__kissat__seed1.log
expanded,033_random_3sat_scale800_planted_sat.cnf,random_3sat,800,planted_sat,1,lkk_cadical,970.399278,SATISFIABLE,False,970.399278,UNKNOWN,True,cadical,925.412,0,925.412,0,2.9367,0.713944,1.21154,15.0895,0,0,28017,48108,2580051,10784,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_033__033_random_3sat_scale800_planted_sat__lkk_cadical__seed1.log
